Metabolite,Compound_ID_X01,Original_Metabolite_Name,HMDB_ID,Known_Compound,Included_X01,Included_Pilot,Included_MESA2,Assay,Known,cv_percent,n_pools,missing_exam_1,missing_exam_5,missing_exam_6,missing_all_exams
C18_QI3720,QI3720,NA,,0,1,1,1,C18,0,8.075937317231775,503,0.39215686274509803,0.691085003455425,0,0.4006994025936179
C18_QI3633,QI3633,NA,,0,1,1,1,C18,0,9.525749351807727,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI3715,QI3715,NA,,0,1,1,1,C18,0,20.192917779392445,503,0.3764705882352941,0.64501266989173,0,0.37884307154305696
C18_QI4286,QI4286,NA,,0,1,1,1,C18,0,14.350719077832977,503,0.39215686274509803,0.783229670582815,0,0.4298411773276992
C18_QI4454,QI4454,NA,,0,1,1,1,C18,0,15.381636346159311,503,0.39215686274509803,0.8062658373646624,0.09966777408637872,0.4589829520617806
C18_QI4161,QI4161,NA,,0,1,1,1,C18,0,18.562188816745408,503,0.3764705882352941,0.64501266989173,0.03322259136212625,0.38612851522657726
C18_QI3269,QI3269,NA,,0,1,1,1,C18,0,11.75194656790022,503,0.4705882352941176,0.691085003455425,0.09966777408637872,0.4589829520617806
C18_QI3334,QI3334,NA,,0,1,1,1,C18,0,14.693030014270164,503,0.40784313725490196,0.691085003455425,0.132890365448505,0.43712662101121963
C18_QI3316,QI3316,NA,,0,1,1,1,C18,0,9.409252780984968,503,0.40784313725490196,0.7141211702372725,0.09966777408637872,0.43712662101121963
C18_QI3394,QI3394,NA,,0,1,1,1,C18,0,16.46721308060222,503,0.4235294117647058,0.73715733701912,0.19933554817275745,0.47355383942882123
C18_QI3653,QI3653,NA,,0,1,1,1,C18,0,6.161117310036663,503,0.39215686274509803,0.64501266989173,0.03322259136212625,0.3934139589100976
C18_QI3700,QI3700,NA,,0,1,1,1,C18,0,6.297664063841226,503,0.39215686274509803,0.6680488366735775,0.09966777408637872,0.41527028996065857
C18_QI3733,QI3733,NA,,0,1,1,1,C18,0,11.954981405393864,503,0.39215686274509803,0.691085003455425,0.09966777408637872,0.42255573364417887
C18_QI3735,QI3735,NA,,0,1,1,1,C18,0,10.17633270264547,503,0.40784313725490196,0.691085003455425,0.132890365448505,0.43712662101121963
C18_QI3756,QI3756,NA,,0,1,1,1,C18,0,12.029258920565972,503,0.4235294117647058,0.73715733701912,0.23255813953488372,0.4808392831123416
C18_QI3807,QI3807,NA,,0,1,1,1,C18,0,13.684211747086684,503,0.40784313725490196,0.6680488366735775,0.03322259136212625,0.40798484627713827
C18_QI3914,QI3914,NA,,0,1,1,1,C18,0,15.23720532995413,503,0.4392156862745098,0.8062658373646624,0.09966777408637872,0.4808392831123416
C18_QI3785,QI3785,NA,,0,1,1,1,C18,0,10.976542090893943,503,0.40784313725490196,0.7141211702372725,0.0664451827242525,0.4298411773276992
C18_QI3786,QI3786,NA,,0,1,1,1,C18,0,12.683672643636774,503,0.4392156862745098,0.8062658373646624,0.0664451827242525,0.47355383942882123
C18_QI3799,QI3799,NA,,0,1,1,1,C18,0,9.560720365709166,503,0.40784313725490196,0.691085003455425,0.0664451827242525,0.42255573364417887
C18_QI4123,QI4123,NA,,0,1,1,1,C18,0,12.847433474992787,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI3363,QI3363,NA,,0,1,1,1,C18,0,15.694660319709467,503,0.4705882352941176,0.7141211702372725,0.16611295681063123,0.4808392831123416
C18_QI3325,QI3325,NA,,0,1,1,1,C18,0,11.500657540915249,503,0.4392156862745098,0.7141211702372725,0.19933554817275745,0.47355383942882123
C18_QI3434,QI3434,NA,,0,1,1,1,C18,0,12.505374929875842,503,0.4392156862745098,0.73715733701912,0.132890365448505,0.46626839574530093
C18_QI3766,QI3766,NA,,0,1,1,1,C18,0,15.516345804589305,503,0.4392156862745098,0.73715733701912,0.23255813953488372,0.4881247267958619
C18_QI3694,QI3694,NA,,0,1,1,1,C18,0,23.873356136950882,503,0.4549019607843137,0.73715733701912,0.26578073089701,0.5026956141629025
C18_QI3375,QI3375,NA,,0,1,1,1,C18,0,15.510967538541234,503,0.3764705882352941,0.5759041695461875,0.0664451827242525,0.3715576278595366
C18_QI3142,QI3142,NA,,0,1,1,1,C18,0,14.988306763132528,503,0.4235294117647058,0.691085003455425,0.16611295681063123,0.4516975083782603
C18_QI3359,QI3359,NA,,0,1,1,1,C18,0,10.691364189174287,503,0.4549019607843137,0.691085003455425,0.19933554817275745,0.47355383942882123
C18_QI3754,QI3754,NA,,0,1,1,1,C18,0,16.924726173786805,503,0.4392156862745098,0.7141211702372725,0.19933554817275745,0.47355383942882123
C18_QI3793,QI3793,NA,,0,1,1,1,C18,0,16.36557688298327,503,0.4705882352941176,0.73715733701912,0.23255813953488372,0.5026956141629025
C18_QI3852,QI3852,NA,,0,1,1,1,C18,0,12.00225710460069,503,0.4392156862745098,0.73715733701912,0.16611295681063123,0.47355383942882123
C18_QI3910,QI3910,NA,,0,1,1,1,C18,0,12.143482224155347,503,0.4549019607843137,0.73715733701912,0.16611295681063123,0.4808392831123416
C18_QI3379,QI3379,NA,,0,1,1,1,C18,0,27.02422003273795,503,0.4705882352941176,0.82930200414651,0.29900332225913623,0.5464082762640244
C18_QI3750,QI3750,NA,,0,1,1,1,C18,0,19.844359058193785,503,0.4235294117647058,0.875374337710205,0.19933554817275745,0.5172665015299431
C18_QI3797,QI3797,NA,,0,1,1,1,C18,0,16.98636641711068,503,0.40784313725490196,0.691085003455425,0.03322259136212625,0.41527028996065857
C18_QI3746,QI3746,NA,,0,1,1,1,C18,0,22.66495454541599,503,0.4235294117647058,0.783229670582815,0.132890365448505,0.47355383942882123
C18_QI3781,QI3781,NA,,0,1,1,1,C18,0,13.362233428739334,503,0.3764705882352941,0.64501266989173,0,0.37884307154305696
C18_QI3782,QI3782,NA,,0,1,1,1,C18,0,15.200965658106291,503,0.3764705882352941,0.64501266989173,0,0.37884307154305696
C18_QI3784,QI3784,NA,,0,1,1,1,C18,0,19.065111520461752,503,0.4392156862745098,0.783229670582815,0.09966777408637872,0.47355383942882123
C18_QI2387,QI2387,NA,,0,1,1,1,C18,0,14.078666535960277,501,0.5333333333333333,0.783229670582815,0,0.4954101704793822
C18_QI3355,QI3355,NA,,0,1,1,1,C18,0,17.118803409575225,503,0.5019607843137255,0.9444828380557475,0.19933554817275745,0.5755500509981057
C18_QI3105,QI3105,NA,,0,1,1,1,C18,0,17.861087661194276,503,0.48627450980392156,0.5759041695461875,0,0.40798484627713827
C18_QI2930,QI2930,NA,,0,1,1,1,C18,0,30.542945177464283,502,0.4705882352941176,0.82930200414651,0.09966777408637872,0.5026956141629025
C18_QI3695,QI3695,NA,,0,1,1,1,C18,0,13.226857096702258,503,0.3607843137254902,0.64501266989173,0,0.3715576278595366
C18_QI3744,QI3744,NA,,0,1,1,1,C18,0,17.87345569128662,503,0.3764705882352941,0.691085003455425,0.03322259136212625,0.4006994025936179
C18_QI3267,QI3267,NA,,0,1,1,1,C18,0,21.280807882107894,503,0.48627450980392156,0.73715733701912,0.16611295681063123,0.4954101704793822
C18_QI3326,QI3326,NA,,0,1,1,1,C18,0,21.930107182183807,503,0.580392156862745,0.8984105044920525,0.3654485049833887,0.6338336004662685
C18_QI12346,QI12346,NA,,0,1,1,1,C18,0,12.962286640129145,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI13946,QI13946,NA,,0,1,1,1,C18,0,7.59942566802305,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI14003,QI14003,NA,,0,1,1,1,C18,0,9.106546525870858,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI15765,QI15765,NA,,0,1,1,1,C18,0,10.856897551045392,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI15763,QI15763,NA,,0,1,1,1,C18,0,8.956658361267008,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI15837,QI15837,NA,,0,1,1,1,C18,0,5.9669632875238765,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI16521,QI16521,NA,,0,1,1,1,C18,0,5.499030041911592,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI16533,QI16533,NA,,0,1,1,1,C18,0,9.211459563759385,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI3783,QI3783,NA,,0,1,1,1,C18,0,19.02291375874019,503,0.48627450980392156,1.01359133840129,0.132890365448505,0.5755500509981057
C18_QI4382,QI4382,NA,,0,1,1,1,C18,0,16.129559106498014,503,0.4235294117647058,0.7601935038009675,0.0664451827242525,0.4516975083782603
C18_QI4456,QI4456,NA,,0,1,1,1,C18,0,21.18429316567902,503,0.48627450980392156,1.5894955079474777,0.33222591362126247,0.8013988051872358
C18_QI2926,QI2926,NA,,0,1,1,1,C18,0,41.7046613764701,502,0.5333333333333333,0.9444828380557475,0.132890365448505,0.5755500509981057
C18_QI5053,QI5053,NA,,0,1,1,1,C18,0,7.248360008620143,501,0.3607843137254902,0.73715733701912,0,0.4006994025936179
C18_QI5615,QI5615,NA,,0,1,1,1,C18,0,13.051129931006656,503,0.3607843137254902,0.64501266989173,0.0664451827242525,0.38612851522657726
C18_QI5645,QI5645,NA,,0,1,1,1,C18,0,23.26107951410579,503,0.3607843137254902,0.7141211702372725,0.0664451827242525,0.40798484627713827
C18_QI6816,QI6816,NA,,0,1,1,1,C18,0,10.362859935387918,503,0.3764705882352941,0.5759041695461875,0.0664451827242525,0.3715576278595366
C18_QI7657,QI7657,NA,,0,1,1,1,C18,0,8.049287641160827,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI5838,QI5838,NA,,0,1,1,1,C18,0,6.4612102208094395,503,0.3764705882352941,0.5759041695461875,0.09966777408637872,0.37884307154305696
C18_QI6008,QI6008,NA,,0,1,1,1,C18,0,12.781298746097306,503,0.34509803921568627,0.598940336328035,0.0664451827242525,0.3642721841760163
C18_QI6019,QI6019,NA,,0,1,1,1,C18,0,6.959099219932304,503,0.3607843137254902,0.5759041695461875,0,0.34970129680897566
C18_QI6053,QI6053,NA,,0,1,1,1,C18,0,6.6928188316633515,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI6219,QI6219,NA,,0,1,1,1,C18,0,7.228139534850827,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI6229,QI6229,NA,,0,1,1,1,C18,0,8.142324327256414,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI6247,QI6247,NA,,0,1,1,1,C18,0,9.527328354444862,503,0.3607843137254902,0.64501266989173,0,0.3715576278595366
C18_QI6284,QI6284,NA,,0,1,1,1,C18,0,8.821483265596573,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI6495,QI6495,NA,,0,1,1,1,C18,0,7.659711308683789,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI6551,QI6551,NA,,0,1,1,1,C18,0,7.272728439078562,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI6457,QI6457,NA,,0,1,1,1,C18,0,6.73450474253951,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI6472,QI6472,NA,,0,1,1,1,C18,0,11.091101521284674,503,0.3607843137254902,0.6219765031098825,0,0.3642721841760163
C18_QI6029,QI6029,NA,,0,1,1,1,C18,0,11.80521830155829,503,0.3607843137254902,0.64501266989173,0.0664451827242525,0.38612851522657726
C18_QI6153,QI6153,NA,,0,1,1,1,C18,0,19.081425313278558,503,0.3764705882352941,0.691085003455425,0.03322259136212625,0.4006994025936179
C18_QI9158,QI9158,NA,,0,1,1,1,C18,0,5.444016814402053,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI42794,QI42794,NA,,0,1,1,1,C18,0,3.6772604521389396,503,0.3764705882352941,0.6219765031098825,0.0664451827242525,0.38612851522657726
C18_QI54926,QI54926,NA,,0,1,1,1,C18,0,3.647002631281836,503,0.34509803921568627,0.6219765031098825,0,0.356986740492496
C18_QI42858,QI42858,NA,,0,1,1,1,C18,0,4.176543912960834,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI42898,QI42898,NA,,0,1,1,1,C18,0,6.033130128900225,503,0.34509803921568627,0.6219765031098825,0.03322259136212625,0.3642721841760163
C18_QI45841,QI45841,NA,,0,1,1,1,C18,0,7.475894118087253,503,0.3607843137254902,0.6680488366735775,0.03322259136212625,0.38612851522657726
C18_QI46395,QI46395,NA,,0,1,1,1,C18,0,6.50747154868564,503,0.3764705882352941,0.6219765031098825,0.0664451827242525,0.38612851522657726
C18_QI48747,QI48747,NA,,0,1,1,1,C18,0,13.069385990177265,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI2958,QI2958,NA,,0,1,1,1,C18,0,14.195670588316462,503,0.4235294117647058,0.5759041695461875,0.09966777408637872,0.4006994025936179
C18_QI2922,QI2922,NA,,0,1,1,1,C18,0,48.27644722835454,503,0.4392156862745098,0.598940336328035,0.09966777408637872,0.41527028996065857
C18_QI43097,QI43097,NA,,0,1,1,1,C18,0,5.506028684532818,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI49137,QI49137,NA,,0,1,1,1,C18,0,9.130952188979128,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI45684,QI45684,NA,,0,1,1,1,C18,0,4.1190714823555314,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI46003,QI46003,NA,,0,1,1,1,C18,0,4.453112455400048,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI46460,QI46460,NA,,0,1,1,1,C18,0,3.5430967799192046,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI46812,QI46812,NA,,0,1,1,1,C18,0,5.484726007497074,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI44575,QI44575,NA,,0,1,1,1,C18,0,5.372856468137755,503,0.3607843137254902,0.598940336328035,0.0664451827242525,0.3715576278595366
C18_QI45984,QI45984,NA,,0,1,1,1,C18,0,5.876852720694699,503,0.39215686274509803,0.6219765031098825,0,0.37884307154305696
C18_QI46362,QI46362,NA,,0,1,1,1,C18,0,5.673813228674026,503,0.3764705882352941,0.598940336328035,0,0.3642721841760163
C18_QI47734,QI47734,NA,,0,1,1,1,C18,0,35.441537945564924,503,0.3607843137254902,0.5759041695461875,0.03322259136212625,0.356986740492496
C18_QI46534,QI46534,NA,,0,1,1,1,C18,0,10.160742357583386,503,0.34509803921568627,0.598940336328035,0.03322259136212625,0.356986740492496
C18_QI47418,QI47418,NA,,0,1,1,1,C18,0,7.811208522620191,503,0.34509803921568627,0.5759041695461875,0.03322259136212625,0.34970129680897566
C18_QI47729,QI47729,NA,,0,1,1,1,C18,0,69.81109276119263,503,0.39215686274509803,0.6219765031098825,0.03322259136212625,0.38612851522657726
C18_QI1687,QI1687,NA,,0,1,1,1,C18,0,18.980781070181475,503,0.40784313725490196,0.5759041695461875,0.03322259136212625,0.37884307154305696
C18_QI47909,QI47909,NA,,0,1,1,1,C18,0,17.633889777712355,503,0.40784313725490196,0.5759041695461875,0,0.3715576278595366
C18_QI48314,QI48314,NA,,0,1,1,1,C18,0,3.805847321757466,503,0.34509803921568627,0.6680488366735775,0.03322259136212625,0.37884307154305696
C18_QI48400,QI48400,NA,,0,1,1,1,C18,0,8.54375916141997,503,0.3607843137254902,0.6680488366735775,0.132890365448505,0.40798484627713827
C18_QI48478,QI48478,NA,,0,1,1,1,C18,0,20.164644191421285,502,0.34509803921568627,0.6680488366735775,0,0.3715576278595366
C18_QI49184,QI49184,NA,,0,1,1,1,C18,0,7.191227813599727,503,0.34509803921568627,0.5759041695461875,0.03322259136212625,0.34970129680897566
C18_QI49810,QI49810,NA,,0,1,1,1,C18,0,5.498814753827855,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI50115,QI50115,NA,,0,1,1,1,C18,0,5.256917016732391,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI50134,QI50134,NA,,0,1,1,1,C18,0,3.785260558238348,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI50204,QI50204,NA,,0,1,1,1,C18,0,11.846373216737176,503,0.3764705882352941,0.598940336328035,0.0664451827242525,0.37884307154305696
C18_QI50248,QI50248,NA,,0,1,1,1,C18,0,6.201330401214543,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI50256,QI50256,NA,,0,1,1,1,C18,0,5.5024644185956495,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI50931,QI50931,NA,,0,1,1,1,C18,0,13.905122300155146,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI50831,QI50831,NA,,0,1,1,1,C18,0,11.19305528905652,503,0.40784313725490196,0.64501266989173,0.03322259136212625,0.4006994025936179
C18_QI51925,QI51925,NA,,0,1,1,1,C18,0,3.9747936432418176,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI51943,QI51943,NA,,0,1,1,1,C18,0,12.802910395671088,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI52389,QI52389,NA,,0,1,1,1,C18,0,7.133421411199918,503,0.34509803921568627,0.598940336328035,0.0664451827242525,0.3642721841760163
C18_QI51932,QI51932,NA,,0,1,1,1,C18,0,8.885743200579482,503,0.3607843137254902,0.5759041695461875,0,0.34970129680897566
C18_QI9923,QI9923,NA,,0,1,1,1,C18,0,7.234281122896348,503,0.34509803921568627,0.6219765031098825,0.03322259136212625,0.3642721841760163
C18_QI10034,QI10034,NA,,0,1,1,1,C18,0,5.0147140280269875,503,0.34509803921568627,0.5759041695461875,0.03322259136212625,0.34970129680897566
C18_QI51541,QI51541,NA,,0,1,1,1,C18,0,7.7547394041775615,503,0.3607843137254902,0.5759041695461875,0.03322259136212625,0.356986740492496
C18_QI52700,QI52700,NA,,0,1,1,1,C18,0,24.827296195088756,503,0.34509803921568627,0.598940336328035,0.19933554817275745,0.3934139589100976
C18_QI53546,QI53546,NA,,0,1,1,1,C18,0,27.31741740419345,503,0.34509803921568627,0.7141211702372725,0.09966777408637872,0.40798484627713827
C18_QI53697,QI53697,NA,,0,1,1,1,C18,0,9.271598424971103,503,0.34509803921568627,0.6219765031098825,0.0664451827242525,0.3715576278595366
C18_QI53775,QI53775,NA,,0,1,1,1,C18,0,28.338135531219983,503,0.34509803921568627,0.598940336328035,0.03322259136212625,0.356986740492496
C18_QI53809,QI53809,NA,,0,1,1,1,C18,0,21.21523684393537,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI53782,QI53782,NA,,0,1,1,1,C18,0,4.9746311056350665,503,0.39215686274509803,0.6219765031098825,0.03322259136212625,0.38612851522657726
C18_QI54089,QI54089,NA,,0,1,1,1,C18,0,3.373944664534232,503,0.34509803921568627,0.64501266989173,0,0.3642721841760163
C18_QI54298,QI54298,NA,,0,1,1,1,C18,0,45.43888917104688,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI54341,QI54341,NA,,0,1,1,1,C18,0,4.790313034119868,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI54690,QI54690,NA,,0,1,1,1,C18,0,5.96020377755817,503,0.34509803921568627,0.64501266989173,0,0.3642721841760163
C18_QI54921,QI54921,NA,,0,1,1,1,C18,0,3.426210298197345,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI55377,QI55377,NA,,0,1,1,1,C18,0,7.981289449698783,503,0.3607843137254902,0.6219765031098825,0,0.3642721841760163
C18_QI55427,QI55427,NA,,0,1,1,1,C18,0,3.5515613986394747,503,0.34509803921568627,0.6219765031098825,0,0.356986740492496
C18_QI55863,QI55863,NA,,0,1,1,1,C18,0,3.2943106134480753,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI57898,QI57898,NA,,0,1,1,1,C18,0,4.6712648967125885,503,0.3607843137254902,0.6219765031098825,0,0.3642721841760163
C18_QI51508,QI51508,NA,,0,1,1,1,C18,0,7.400934432304619,503,0.39215686274509803,0.691085003455425,0,0.4006994025936179
C18_QI10031,QI10031,NA,,0,1,1,1,C18,0,6.601699427460836,503,0.3607843137254902,0.5759041695461875,0,0.34970129680897566
C18_QI9967,QI9967,NA,,0,1,1,1,C18,0,12.47825920338739,503,0.3607843137254902,0.5759041695461875,0.09966777408637872,0.3715576278595366
C18_QI10050,QI10050,NA,,0,1,1,1,C18,0,4.209273219048685,503,0.3607843137254902,0.5759041695461875,0,0.34970129680897566
C18_QI1953,QI1953,NA,,0,1,1,1,C18,0,18.060592459828584,503,0.3764705882352941,0.6219765031098825,0,0.3715576278595366
C18_QI10365,QI10365,NA,,0,1,1,1,C18,0,9.487117380732176,503,0.3764705882352941,0.783229670582815,0.0664451827242525,0.43712662101121963
C18_QI10350,QI10350,NA,,0,1,1,1,C18,0,7.359715634209557,503,0.3764705882352941,0.6219765031098825,0.03322259136212625,0.37884307154305696
C18_QI10590,QI10590,NA,,0,1,1,1,C18,0,7.827851536046001,503,0.34509803921568627,0.691085003455425,0,0.37884307154305696
C18_QI10585,QI10585,NA,,0,1,1,1,C18,0,14.027539520765828,503,0.34509803921568627,0.691085003455425,0.03322259136212625,0.38612851522657726
C18_QI10616,QI10616,NA,,0,1,1,1,C18,0,6.695125530193308,503,0.34509803921568627,0.64501266989173,0,0.3642721841760163
C18_QI10686,QI10686,NA,,0,1,1,1,C18,0,13.52762096976875,503,0.34509803921568627,0.783229670582815,0.19933554817275745,0.4516975083782603
C18_QI11016,QI11016,NA,,0,1,1,1,C18,0,5.750122520227907,503,0.3607843137254902,0.598940336328035,0.09966777408637872,0.37884307154305696
C18_QI11019,QI11019,NA,,0,1,1,1,C18,0,7.269869077315789,503,0.3764705882352941,0.6219765031098825,0.16611295681063123,0.40798484627713827
C18_QI12417,QI12417,NA,,0,1,1,1,C18,0,4.871166773233152,503,0.3607843137254902,0.598940336328035,0,0.356986740492496
C18_QI11452,QI11452,NA,,0,1,1,1,C18,0,8.647862607500926,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI11487,QI11487,NA,,0,1,1,1,C18,0,10.57279149490181,503,0.34509803921568627,0.5759041695461875,0.16611295681063123,0.37884307154305696
C18_QI11950,QI11950,NA,,0,1,1,1,C18,0,9.666365529312792,503,0.34509803921568627,0.6219765031098825,0.0664451827242525,0.3715576278595366
C18_QI12108,QI12108,NA,,0,1,1,1,C18,0,10.405281482939689,503,0.3607843137254902,0.5759041695461875,0.09966777408637872,0.3715576278595366
C18_QI57907,QI57907,NA,,0,1,1,1,C18,0,4.853704725259244,503,0.40784313725490196,0.64501266989173,0,0.3934139589100976
C18_QI12167,QI12167,NA,,0,1,1,1,C18,0,13.927743771030046,503,0.39215686274509803,0.7601935038009675,0.16611295681063123,0.4589829520617806
C18_QI12223,QI12223,NA,,0,1,1,1,C18,0,11.96785793542957,503,0.3764705882352941,0.64501266989173,0,0.37884307154305696
C18_QI12222,QI12222,NA,,0,1,1,1,C18,0,10.962238742784756,503,0.34509803921568627,0.5759041695461875,0.0664451827242525,0.356986740492496
C18_QI12259,QI12259,NA,,0,1,1,1,C18,0,7.616622275869532,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI12412,QI12412,NA,,0,1,1,1,C18,0,7.95051584024256,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
